year_orig;filename;total_trees;acreage;marked_acres;volume;avg_bft;price_bft;total_cost;net;forest;total_sale_price;date_of_sale;fy;month;day;year;time;sale_number;sold_to;bid2;bid2_amount;bid3;bid3_amount;bid4;bid4_amount;bid5;bid5_amount;bid6;bid6_amount;bid7;bid7_amount;bid8;bid8_amount;bid9;bid9_amount;lat;lng
2013;data/2013/2013_Part13.csv;801;80;62;177,110;221;$239.96;$1,740.30;$40,759.71;HARRISON-CRAWFORD STATE FOREST;$42,500.00;2013-06-25;2013;6;25;2013;2013-06-25;6341303;Eric Wheeler Lumber, Inc.|10213 North State Road 135| Vallonia, IN|47281;Williams Brothers Logging LLC|9266 Big Bend Rd.|Battletown, KY|40104;$41,000.00;David Morgan Logging|3999 N. SR 37|English, IN|47118;$32,000.00;Coffman Logging|2190 Lickford Bridge Rd. SW.|Corydon, IN|47112;$30,100.00;;;;;;;;;;;38.2107;-86.292
2013;data/2013/2013_Part14.csv;1,360;247;114;225,634;166;$221.60;$914.42;$49,085.59;HARRISON-CRAWFORD STATE FOREST;$50,000.00;2013-06-25;2013;6;25;2013;2013-06-25;6341304;Eric Wheeler Lumber, Inc.|10213 North State Road 135| Vallonia, IN|47281;David Morgan Logging|3999 N. SR 37|English, IN|47118;$43,000.00;Coffman Logging|2190 Lickford Bridge Rd. SW.|Corydon, IN|47112;$39,100.00;;;;;;;;;;;;;38.2107;-86.292
2013;data/2013/2013_Part15.csv;249;40;27;40,275;162;$252.49;$878.05;$9,290.95;HARRISON-CRAWFORD STATE FOREST;$10,169.00;2013-06-25;2013;6;25;2013;2013-06-25;6341305;Dallas Coffman Logging|2045 Dixie Rd. SW|Corydon, IN|47112;David Morgan Logging|3999 N. SR 37|English, IN|47118;$8,000.00;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$6,000.00;;;;;;;;;;;;;38.2107;-86.292
2013;data/2013/2013_Part22.csv;1,445;64;61;358,540;248;$216.93;$3,766.31;$74,011.46;JACKSON-WASHINGTON STATE FOREST;$77,777.77;2013-06-25;2013;6;25;2013;2013-06-25;6351307;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$64,000.00;;;;;;;;;;;;;;;38.845;-86.0509
2013;data/2013/2013_Part8.csv;2,173;156;140;385,675;177;$114.39;$6,676.59;$37,441.41;FERDINAND-PIKE STATE FOREST;$44,118.00;2013-06-27;2013;6;27;2013;2013-06-27;6311303;Werner Specialty Hardwoods|584 N. Kluemper Rd.|Jasper, IN|47546;;;;;;;;;;;;;;;;;38.2544;-86.8105
2013;data/2013/2013_Part10.csv;675;59;47;124,177;184;$100.66;$4,029.14;$8,470.86;GREENE-SULLIVAN STATE FOREST;$12,500.00;2013-06-28;2013;6;28;2013;2013-06-28;6331302;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;;;;;;;;;;;;;;;;;38.9856;-87.2436
2014;data/2014/2014_34.csv;2,238;249;243;723,701;323;$362.03;$6,887.76;$255,115.24;MORGAN-MONROE STATE FOREST;$262,003.00;2013-07-11;2014;7;11;2013;2013-07-11;6421401;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Blackbird Resources, Inc.|3965 Ian Dr.|Terre Haute, IN|47803;$235,831.00;Crone Lumber Co. Inc.|501 N. Park Ave.|Martinsville, IN|46151;$201,310.00;Tri-State Timber|P.O. Box 6983|Bloomington, IN|47407;$200,711.00;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$195,897.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$181,333.00;;;;;;;39.3258;-86.4199
2014;data/2014/2014_35.csv;2,487;304;284;721,224;290;$267.26;$10,731.48;$182,020.52;MORGAN-MONROE STATE FOREST;$192,752.00;2013-07-11;2014;7;11;2013;2013-07-11;6421402;Blackbird Resources, Inc.|3965 Ian Dr.|Terre Haute, IN|47803;;;;;;;;;;;;;;;;;39.3258;-86.4199
2014;data/2014/2014_36.csv;1,077;334;195;276,589;257;$303.70;$9,277.86;$74,723.14;YELLOWWOOD STATE FOREST;$84,001.00;2013-07-11;2014;7;11;2013;2013-07-11;6421403;Tri-State Timber LLC|P.O. Box 6983|Bloomington, IN|47407;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$69,968.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$56,789.00;;;;;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_19.csv;7;72;22;1,271;182;$590.09;$161.82;$588.18;JACKSON-WASHINGTON STATE FOREST;$750.00;2013-07-15;2014;7;15;2013;2013-07-15;6351402;Commiskey Hardwoods, Inc.|1960 W CR 850 S.|Commiskey, IN|47227;;;;;;;;;;;;;;;;;38.845;-86.0509
2014;data/2014/2014_37.csv;2,621;159;145;444,833;170;$129.43;$5,834.41;$51,740.59;YELLOWWOOD STATE FOREST;$57,575.00;2013-07-25;2014;7;25;2013;2013-07-25;6421405;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$34,000.00;;;;;;;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_38.csv;908;129;101;200,810;221;$256.74;$6,193.03;$45,362.97;MORGAN-MONROE STATE FOREST;$51,556.00;2013-07-25;2014;7;25;2013;2013-07-25;6421406;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;Blackbird Resources, Inc.|3965 Ian Dr.|Terre Haute, IN|47803;$47,448.00;Midwest Logging & Veneer|50 Rose Street|Martinsville, IN|46151;$36,000.00;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$34,000.00;;;;;;;;;;;39.3258;-86.4199
2014;data/2014/2014_39.csv;842;210;151;166,818;198;$273.09;$6,568.61;$38,987.39;YELLOWWOOD STATE FOREST;$45,556.00;2013-07-25;2014;7;25;2013;2013-07-25;6421407;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$34,000.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$27,973.00;Midwest Logging & Veneer|50 Rose Street|Martinsville, IN|46151;$32,360.00;;;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_54.csv;1,317;168;138;271,009;206;$235.83;$6,709.22;$57,201.79;MORGAN-MONROE STATE FOREST;$63,911.00;2013-07-25;2014;7;25;2013;2013-07-25;6421404;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$63,006.00;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$60,979.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$54,321.00;Midwest Logging & Veneer|50 Rose Street|Martinsville, IN|46151;$32,521.00;;;;;;;;;39.3258;-86.4199
2014;data/2014/2014_18.csv;3,264;162;162;530,585;163;$110.35;$7,875.77;$50,674.24;JACKSON-WASHINGTON STATE FOREST;$58,550.00;2013-07-30;2014;7;30;2013;2013-07-30;6351401;Commiskey Hardwoods, Inc.|1960 W CR 850 S.|Commiskey, IN|47227;Billy Trueblood Logging|4522 E. Quaker Rd.|Salem, IN|47167;$41,000.00;;;;;;;;;;;;;;;38.845;-86.0509
2014;data/2014/2014_40.csv;1,013;158;140;274,893;271;$302.99;$3,787.82;$79,502.18;MORGAN-MONROE STATE FOREST;$83,290.00;2013-09-12;2014;9;12;2013;2013-09-12;6421408;Tri-State Timber LLC|P.O. Box 6983|Bloomington, IN|47407;Blackbird Resources, Inc.|3965 Ian Dr.|Terre Haute, IN|47803;$68,753.09;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$60,545.00;;;;;;;;;;;;;39.3258;-86.4199
2014;data/2014/2014_41.csv;1,156;88;88;146,646;127;$183.03;$3,361.13;$23,478.87;YELLOWWOOD STATE FOREST;$26,840.00;2013-09-12;2014;9;12;2013;2013-09-12;6421409;Blackbird Resources, Inc.|3965 Ian Dr.|Terre Haute, IN|47803;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$22,325.00;;;;;;;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_20.csv;789;52;52;169,365;215;$245.03;$2,839.01;$38,660.99;JACKSON-WASHINGTON STATE FOREST;$41,500.00;2013-09-17;2014;9;17;2013;2013-09-17;6351403;Billy Trueblood Logging|4522 E. Quaker Rd.|Salem, IN|47167;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$26,000.00;Max Lambring|599 N 400 E.|Seymour, IN|47274;$25,404.00;;;;;;;;;;;;;38.845;-86.0509
2014;data/2014/2014_21.csv;980;72;65;213,731;218;$202.00;$1,830.81;$41,342.85;JACKSON-WASHINGTON STATE FOREST;$43,173.66;2013-09-17;2014;9;17;2013;2013-09-17;6351404;Don Darlage|6558 East State Road 250|Brownstown, IN|47220;Max Lambring|599 N 400 E.|Seymour, IN|47274;$42,746.00;Speer Ron|5667 Leesville Rd.|Bedford, IN|47421;$38,500.00;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$36,000.00;;;;;;;;;;;38.845;-86.0509
2014;data/2014/2014_22.csv;1,239;123;73;158,386;128;$112.07;$8,849.63;$8,900.37;JACKSON-WASHINGTON STATE FOREST;$17,750.00;2013-09-17;2014;9;17;2013;2013-09-17;6351405;Doug Wright Timber|4750 North State Road 135|Salem, IN|47167;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$14,000.00;;;;;;;;;;;;;;;38.845;-86.0509
2014;data/2014/2014_10.csv;1,067;179;104;199,392;187;$175.53;$9,592.58;$25,407.42;HARRISON-CRAWFORD STATE FOREST;$35,000.00;2013-10-03;2014;10;3;2013;2013-10-03;6341403;Williams Bros Logging LLC|4230 Battletown Rd.|Brandenburg, KY|40108;David Morgan Logging|3999 N. SR 37|English, IN|47118;$32,500.00;;;;;;;;;;;;;;;38.2107;-86.292
2014;data/2014/2014_11.csv;540;57;40;100,169;185;$352.13;$1,101.24;$34,171.76;HARRISON-CRAWFORD STATE FOREST;$35,273.00;2013-10-03;2014;10;3;2013;2013-10-03;6341404;Werner Specialty Hardwoods|584 N. Kluemper Rd.|Jasper, IN|47546;Sanders Wood Products LLC|3762 N Gethsemane Rd. Nw.|Corydon, Indiana|47112;$31,600.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$26,500.00;;;;;;;;;;;;;38.2107;-86.292
2014;data/2014/2014_12.csv;785;83;72;118,252;151;$211.41;$1,626.83;$23,373.17;HARRISON-CRAWFORD STATE FOREST;$25,000.00;2013-10-03;2014;10;3;2013;2013-10-03;6341405;David Morgan Logging|3999 N. SR 37|English, IN|47118;;;;;;;;;;;;;;;;;38.2107;-86.292
2014;data/2014/2014_8.csv;1,543;94;86;451,530;293;$335.53;$11,133.63;$140,366.37;HARRISON-CRAWFORD STATE FOREST;$151,500.00;2013-10-03;2014;10;3;2013;2013-10-03;6341401;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$143,602.00;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$120,300.00;David Morgan Logging|3999 N. SR 37|English, IN|47118;$110,000.00;Williams Bros Logging LLC|4230 Battletown Rd.|Brandenburg, KY|40108;$102,550.00;Alan Coffman Logging 2190|Lickford Bridge Rd.|Corydon, IN|47112;$91,217.00;;;;;;;38.2107;-86.292
2014;data/2014/2014_9.csv;1,168;74;70;228,780;196;$280.62;$2,845.03;$61,354.97;HARRISON-CRAWFORD STATE FOREST;$64,200.00;2013-10-03;2014;10;3;2013;2013-10-03;6341402;Eric Wheeler Lumber, Inc.|10213 North State Road 135| Vallonia, IN|47281;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$60,250.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$42,618.00;;;;;;;;;;;;;38.2107;-86.292
2014;data/2014/2014_26.csv;1,290;190;70;194,853;151;$162.17;$2,664.47;$28,935.53;MARTIN STATE FOREST;$31,600.00;2013-10-08;2014;10;8;2013;2013-10-08;6361401;Sanders Wood Products|3786 N. Gethsemane|Corydon, IN|47112;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$21,380.00;;;;;;;;;;;;;;;38.7079;-86.7251
2014;data/2014/2014_27.csv;949;186;186;235,184;248;$221.32;$2,541.76;$49,508.24;MARTIN STATE FOREST;$52,050.00;2013-10-08;2014;10;8;2013;2013-10-08;6361402;Randall Lowe & Sons LLC, 6543 W. County Road 875 S., French Lick, IN 47432;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$47,581.00;;;;;;;;;;;;;;;38.7079;-86.7251
2014;data/2014/2014_28.csv;11;200;2;4,315;392;$300.00;$55.80;$1,238.70;MARTIN STATE FOREST;$1,294.50;2013-10-11;2014;10;11;2013;2013-10-11;6361403;Dale E. White|340 Noel Court|Bedford, IN|47421;;;;;;;;;;;;;;;;;38.7079;-86.7251
2014;data/2014/2014_42.csv;13;210;15;1,770;136;$141.24;$70.71;$179.30;YELLOWWOOD STATE FOREST;$250.00;2013-11-06;2014;11;6;2013;2013-11-06;6421415;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;;;;;;;;;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_23.csv;96;669;12;11,047;115;$249.84;$460.54;$2,299.47;JACKSON-WASHINGTON STATE FOREST;$2,760.00;2013-11-20;2014;11;20;2013;2013-11-20;6351406;Commiskey Hardwoods, Inc.|1960 W CR 850 S.|Commiskey, IN|47227;;;;;;;;;;;;;;;;;38.845;-86.0509
2014;data/2014/2014_43.csv;2,722;320;285;881,189;324;$332.89;$9,886.19;$283,455.81;MORGAN-MONROE STATE FOREST;$293,342.00;2013-11-21;2014;11;21;2013;2013-11-21;6421410;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$291,019.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$273,333.00;Crone Lumber Co. Inc.|501 N. Park Ave.|Martinsville, IN|46151;$256,715.00;Estel Patton Jr.|P.O. Box 230|Bloomfield, IN|47424;$195,501.00;;;;;;;;;39.3258;-86.4199
2014;data/2014/2014_44.csv;1,368;237;88;307,515;225;$220.12;$4,625.66;$63,065.34;YELLOWWOOD STATE FOREST;$67,691.00;2013-11-21;2014;11;21;2013;2013-11-21;6421411;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$66,898.00;;;;;;;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_45.csv;154;;73;170,947;1,110;$254.58;$1,036.56;$42,483.44;MORGAN-MONROE STATE FOREST;$43,520.00;2013-11-21;2014;11;21;2013;2013-11-21;6421412;Blackbird Resources, Inc.|3965 Ian Dr.|Terre Haute, IN|47803;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$36,205.00;;;;;;;;;;;;;;;39.3258;-86.4199
2014;data/2014/2014_46.csv;659;100;77;153,508;233;$269.26;$1,334.14;$39,998.86;YELLOWWOOD STATE FOREST;$41,333.00;2013-11-21;2014;11;21;2013;2013-11-21;6421413;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;Tri-State Timber LLC|P.O. Box 6983|Bloomington, IN|47407;$33,770.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$27,973.00;;;;;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_47.csv;691;88;81;162,739;236;$291.56;$3,074.99;$44,373.01;MORGAN-MONROE STATE FOREST;$47,448.00;2013-11-21;2014;11;21;2013;2013-11-21;6421414;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$43,555.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$36,020.00;Patton Logging;$34,500.00;;;;;;;;;;;39.3258;-86.4199
2014;data/2014/2014_29.csv;1,002;98;83;246,597;246;$291.16;$1,925.69;$69,874.31;MARTIN STATE FOREST;$71,800.00;2013-12-17;2014;12;17;2013;2013-12-17;6361404;Southern Indiana Hardwoods, Inc.|2739 S. St. Anthony Rd. W.|Huntingburg, IN|47542;Dale E. White|340 Noel Court|Bedford, IN|47421;$55,204.00;Tall Trees Timber|3 Ailais Craig Road, Bedford, IN|47421;$50,110.00;;;;;;;;;;;;;38.7079;-86.7251
2014;data/2014/2014_30.csv;63;186;145;19,854;315;$181.32;$169.98;$3,430.02;MARTIN STATE FOREST;$3,600.00;2014-02-12;2014;2;12;2014;2014-02-12;6361405;Randall Lowe & Sons LLC, 6543 W. County Road 875 S., French Lick, IN 47432;;;;;;;;;;;;;;;;;38.7079;-86.7251
2014;data/2014/2014_2.csv;1,831;223;140;307,799;168;$190.00;$3,185.11;$55,296.70;CLARK STATE FOREST;$58,481.81;2014-03-20;2014;3;20;2014;2014-03-20;6301402;Don Darlage|6558 East State Road 250|Brownstown, IN|47220;Kelly Bixler & Son Logging|4799 S. Underwood Rd.| Scottsburg, IN|47170;$30,500.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$58,001.00;Eric Wheeler Lumber, Inc.|10213 North State Road 135| Vallonia, IN|47281;$54,000.00;;;;;;;;;;;38.5545;-85.7668
2014;data/2014/2014_48.csv;1,224;129;104;534,451;437;$330.14;$4,344.03;$172,099.97;MORGAN-MONROE STATE FOREST;$176,444.00;2014-03-20;2014;3;20;2014;2014-03-20;6421417;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$162,000.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$153,029.00;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$142,315.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$137,004.00;Crone Lumber Co. Inc.|501 N. Park Ave.|Martinsville, IN|46151;$132,217.00;;;;;;;39.3258;-86.4199
2014;data/2014/2014_49.csv;2,356;170;73;471,633;200;$174.53;$1,872.53;$80,442.47;YELLOWWOOD STATE FOREST;$82,315.00;2014-03-20;2014;3;20;2014;2014-03-20;6421418;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$62,000.00;Shady Oaks Logging;$38,652.00;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$37,777.77;;;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_31.csv;701;85;65;192,706;275;$250.52;$1,419.04;$46,857.47;OWEN-PUTNAM STATE FOREST;$48,276.50;2014-03-26;2014;3;26;2014;2014-03-26;6381401;Odon Sawmill, Inc.|304 S. Gum St.|Odon, IN|47567;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$42,000.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$25,650.00;;;;;;;;;;;;;39.4753;-86.8698
2014;data/2014/2014_32.csv;806;103;83;178,099;221;$179.68;$3,838.08;$28,161.92;OWEN-PUTNAM STATE FOREST;$32,000.00;2014-03-26;2014;3;26;2014;2014-03-26;6381402;Odon Sawmill, Inc.|304 S. Gum St.|Odon, IN|47567;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$15,800.00;;;;;;;;;;;;;;;39.4753;-86.8698
2014;data/2014/2014_1.csv;3,411;;;702,970;206;$321.64;$3,232.38;$222,867.62;CLARK STATE FOREST;$226,100.00;2014-04-20;2014;4;20;2014;2014-04-20;6301401;Max Lambring|599 N 400 E.|Seymour, IN|47274;Don Darlage|6558 East State Road 250|Brownstown, IN|47220;$214,405.80;Tri-State Timber|P.O. Box 6983|Bloomington, IN|47407;$143,375.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$152,001.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$178,000.00;;;;;;;;;38.5545;-85.7668
2014;data/2014/2014_50.csv;2,411;221;212;602,918;250;$301.68;$8,953.51;$172,935.37;YELLOWWOOD STATE FOREST;$181,888.88;2014-04-24;2014;4;24;2014;2014-04-24;6421419;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$170,600.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$111,221.00;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$103,315.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$91,000.00;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_51.csv;1,214;65;61;276,450;228;$283.29;$4,688.29;$73,626.71;MORGAN-MONROE STATE FOREST;$78,315.00;2014-04-24;2014;4;24;2014;2014-04-24;6421422;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$77,000.00;Crone Lumber Co. Inc.|501 N. Park Ave.|Martinsville, IN|46151;$67,730.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$56,012.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$47,840.00;;;;;;;;;39.3258;-86.4199
2014;data/2014/2014_24.csv;1,601;140;132;267,085;167;$305.90;$6,897.52;$74,802.48;JACKSON-WASHINGTON STATE FOREST;$81,700.00;2014-04-29;2014;4;29;2014;2014-04-29;6351408;Randy Coffman|1470 Wiseman Rd. SW|Corydon, IN 47112;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$65,000.00;Billy Trueblood Logging|4522 E. Quaker Rd.|Salem, IN|47167;$62,100.00;Worley Lumber Co.|5803 E Hurst Rd.|Pekin, IN|47165-7107;$58,000.00;;;;;;;;;;;38.845;-86.0509
2014;data/2014/2014_33.csv;1,094;75;75;307,477;281;$210.00;$2,126.71;$62,444.30;OWEN-PUTNAM STATE FOREST;$64,571.00;2014-05-28;2014;5;28;2014;2014-05-28;6381403;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$54,400.00;;;;;;;;;;;;;;;39.4753;-86.8698
2014;data/2014/2014_52.csv;854;116;116;236,752;277;$254.65;$3,103.97;$57,185.03;MORGAN-MONROE STATE FOREST;$60,289.00;2014-05-29;2014;5;29;2014;2014-05-29;6421421;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$47,448.00;;;;;;;;;;;;;;;39.3258;-86.4199
2014;data/2014/2014_53.csv;662;99;90;151,297;229;$260.64;$1,571.61;$37,862.39;YELLOWWOOD STATE FOREST;$39,434.00;2014-05-29;2014;5;29;2014;2014-05-29;6421420;Tri-State Timber LLC|P.O. Box 6983|Bloomington, IN|47407;Hamilton Logging Inc.|1335 Inverness Farms Rd.|Martinsville, IN|46151;$30,815.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$27,973.00;;;;;;;;;;;;;39.1843;-86.3381
2014;data/2014/2014_6.csv;583;56;42;127,854;219;$148.79;$5,859.74;$13,164.26;GREENE-SULLIVAN STATE FOREST;$19,024.00;2014-06-12;2014;6;12;2014;2014-06-12;6331401;Brad Bell|259 W beech St.|Sullivan, IN|47882;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$15,301.00;Sugar Ridge Timber, Inc.|5721 South Parker St.|Terre Haute, IN|47802;$13,750.00;;;;;;;;;;;;;38.9856;-87.2436
2014;data/2014/2014_7.csv;1,536;148;93;206,157;134;$118.84;$8,604.70;$15,895.30;GREENE-SULLIVAN STATE FOREST;$24,500.00;2014-06-12;2014;6;12;2014;2014-06-12;6331402;Brad Bell|259 W beech St.|Sullivan, IN|47882;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$21,901.00;;;;;;;;;;;;;;;38.9856;-87.2436
2014;data/2014/2014_3.csv;2,548;265;181;697,322;274;$194.16;$7,262.37;$128,129.63;FERDINAND-PIKE STATE FOREST;$135,392.00;2014-06-17;2014;6;17;2014;2014-06-17;6311401;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Werner Specialty Hardwoods, Inc.|584 N. Kluemper Rd.|Jasper, IN|47546-9598;$87,625.00;Sanders Wood Products|3786 N. Gethsemane|Corydon, IN|47112;$68,000.00;;;;;;;;;;;;;38.2544;-86.8105
2014;data/2014/2014_5.csv;2,424;223;195;356,301;147;$192.44;$4,632.02;$63,934.98;FERDINAND-PIKE STATE FOREST;$68,567.00;2014-06-17;2014;6;17;2014;2014-06-17;6311402;Werner Specialty Hardwoods|584 N. Kluemper Rd.|Jasper, IN|47546;Sanders Wood Products LLC|3762 N Gethsemane Rd. Nw.|Corydon, Indiana|47112;$60,740.00;;;;;;;;;;;;;;;38.2544;-86.8105
2014;data/2014/2014_13.csv;1,676;246;142;428,500;256;$432.43;$5,999.27;$179,295.73;HARRISON-CRAWFORD STATE FOREST;$185,295.00;2014-06-26;2014;6;26;2014;2014-06-26;6341406;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$154,200.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$100,000.00;;;;;;;;;;;;;38.2107;-86.292
2014;data/2014/2014_14.csv;1,842;195;123;349,427;190;$337.70;$9,391.10;$108,608.90;HARRISON-CRAWFORD STATE FOREST;$118,000.00;2014-06-26;2014;6;26;2014;2014-06-26;6341407;Eric Wheeler Lumber, Inc.|10213 North State Road 135| Vallonia, IN|47281;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$88,000.00;David Morgan Logging|3999 N. SR 37|English, IN|47118;$83,000.00;;;;;;;;;;;;;38.2107;-86.292
2014;data/2014/2014_15.csv;1,445;155;120;348,751;241;$448.34;$4,331.62;$152,027.38;HARRISON-CRAWFORD STATE FOREST;$156,359.00;2014-06-26;2014;6;26;2014;2014-06-26;6341408;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$144,900.00;Williams Brothers Logging LLC|9266 Big Bend Rd.|Battletown, KY|40104;$117,800.00;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$116,200.00;;;;;;;;;;;38.2107;-86.292
